,group,names,scores,logfoldchanges,pvals,pvals_adj
3893,Immature pericyte,EID1,29.714108,2.1487365,5.0474037864504885e-194,2.3220182640319175e-191
3894,Immature pericyte,MARCKS,29.654463,2.4620988,2.970789531766423e-193,1.352451934336664e-190
3895,Immature pericyte,SERPINE2,29.516312,3.032214,1.7781222158765577e-191,8.011448796151451e-189
3896,Immature pericyte,MYL12A,29.515509,2.1905332,1.8208103511064385e-191,8.120070978036304e-189
3897,Immature pericyte,PLAT,28.82884,3.2321439,9.33410174367395e-183,4.120581642480064e-180
3898,Immature pericyte,H3-3B,28.457232,1.3842769,3.965773815829989e-178,1.7332017884703385e-175
3899,Immature pericyte,DLC1,28.284279,4.7012196,5.394564226214501e-176,2.3342973756681048e-173
3900,K cells (GIP+),GIP,6.4803543,22.294184,9.150741401105856e-11,3.999240021939303e-06
3901,K cells (GIP+),PEMT,6.196357,9.439457,5.778502787300818e-10,1.0844643402300303e-05
3902,K cells (GIP+),PAX6,6.0045037,14.874434,1.919179845108356e-09,1.0844643402300303e-05
3903,K cells (GIP+),CCK,6.002679,16.56835,1.940884002904273e-09,1.0844643402300303e-05
3904,K cells (GIP+),GC,5.9959817,14.800423,2.0226003418897825e-09,1.0844643402300303e-05
3905,K cells (GIP+),SCG2,5.9954085,14.702164,2.02974360008663e-09,1.0844643402300303e-05
3906,K cells (GIP+),ISL1,5.992138,13.109163,2.0710035089170896e-09,1.0844643402300303e-05
3907,K cells (GIP+),SSR4,5.989794,6.0980015,2.1010732708474866e-09,1.0844643402300303e-05
3908,K cells (GIP+),ERO1B,5.9770784,11.992101,2.2717466462432016e-09,1.0844643402300303e-05
3909,K cells (GIP+),DSP,5.962677,8.457094,2.481384633511876e-09,1.0844643402300303e-05
3910,K cells (GIP+),CPE,5.775426,9.234309,7.675865701971885e-09,3.0496912239907207e-05
3911,K cells (GIP+),PCSK1N,5.5952654,9.951835,2.2028443742524318e-08,8.022759211027356e-05
3912,K cells (GIP+),UCN3,5.549969,15.223882,2.857195581865705e-08,8.74149237411906e-05
3913,K cells (GIP+),MPC2,5.5497074,6.7222633,2.8614791266383012e-08,8.74149237411906e-05
3914,K cells (GIP+),PCSK1,5.5325265,13.41905,3.156503522148634e-08,8.74149237411906e-05
3915,K cells (GIP+),CRYBA2,5.5251193,13.495399,3.2926219410127695e-08,8.74149237411906e-05
3916,K cells (GIP+),PYY,5.5194683,14.21152,3.4002693199712616e-08,8.74149237411906e-05
3917,K cells (GIP+),CHGB,5.4703164,11.138635,4.4923247641068714e-08,0.00010582161953278559
3918,K cells (GIP+),SMIM6,5.4660974,10.127859,4.6005188795600545e-08,0.00010582161953278559
3919,K cells (GIP+),FABP5,5.3639407,7.50763,8.142573239692558e-08,0.00017228196642944216
3920,K cells (GIP+),TM4SF5,5.3609567,9.31502,8.27823836495123e-08,0.00017228196642944216
3921,K cells (GIP+),MS4A8,5.3505545,9.385795,8.768518622790249e-08,0.0001741906081320114
3922,K cells (GIP+),COX6C,5.2745504,3.826785,1.3308199364973732e-07,0.0002528789326290487
3923,K cells (GIP+),SEC11C,5.1115384,7.4661374,3.195458893611299e-07,0.0005818930645266175
3924,K cells (GIP+),BEX1,5.0993843,8.161,3.407604645342608e-07,0.000588811219183938
3925,K cells (GIP+),SPINK1,5.09416,8.646429,3.502904013084017e-07,0.000588811219183938
3926,K cells (GIP+),TMEM190,5.085255,13.850601,3.6713187199687645e-07,0.0005942641234722774
3927,K cells (GIP+),UBB,5.0595465,2.998111,4.2025524895927053e-07,0.0006296786078853842
3928,K cells (GIP+),RGS4,5.0548797,11.3877325,4.3066202851843077e-07,0.0006296786078853842
3929,K cells (GIP+),ONECUT3,5.048174,10.800624,4.460524788350848e-07,0.0006296786078853842
3930,K cells (GIP+),RFX6,5.0479217,10.755935,4.4664188276695295e-07,0.0006296786078853842
3931,K cells (GIP+),NDUFB11,5.033263,4.6616936,4.822003030246994e-07,0.0006501427791852405
3932,K cells (GIP+),HEPACAM2,5.029832,10.953659,4.909095669300964e-07,0.0006501427791852405
3933,K cells (GIP+),GCH1,4.9916806,9.625118,5.985619272654749e-07,0.0007693985432120681
3934,K cells (GIP+),SCP2,4.9575653,5.967406,7.138205213639895e-07,0.0008913374875911942
3935,K cells (GIP+),PPIB,4.939381,4.158937,7.837090869038422e-07,0.0009514228315012645
3936,K cells (GIP+),TSPAN1,4.901587,8.926217,9.506545158983726e-07,0.0011229028368330398
3937,K cells (GIP+),BBLN,4.839463,6.022881,1.301903508055265e-06,0.0014973260767380868
3938,K cells (GIP+),TMEM59,4.739857,5.080592,2.1386883265582957e-06,0.002396647041638558
3939,K cells (GIP+),MGST2,4.715026,6.416123,2.416798224168032e-06,0.002640593739725992
3940,K cells (GIP+),CLDN4,4.6262317,6.8998523,3.7237915348628575e-06,0.003969380127796252
3941,K cells (GIP+),S100A6,4.6124077,5.7845783,3.9803143134392065e-06,0.00414180135129874
3942,K cells (GIP+),PRDX5,4.5939174,4.4131327,4.3500186877572665e-06,0.004164410964173293
3943,K cells (GIP+),NKX2-2,4.593483,10.841033,4.359082180537333e-06,0.004164410964173293
3944,K cells (GIP+),DYNLL1,4.592333,3.3239462,4.383189281346592e-06,0.004164410964173293
3945,K cells (GIP+),C1orf43,4.5827675,5.590534,4.588619737558151e-06,0.004266830574685988
3946,K cells (GIP+),PTPRN2,4.5623074,7.096542,5.0594470049211755e-06,0.00460662649798073
3947,K cells (GIP+),VIL1,4.534612,6.4442954,5.770945948322065e-06,0.0051271380509429155
3948,K cells (GIP+),KCTD12,4.5311713,7.060593,5.865753765036285e-06,0.0051271380509429155
3949,K cells (GIP+),CYCS,4.5126896,5.4306636,6.401074080987043e-06,0.005411749157016645
3950,K cells (GIP+),TUSC3,4.511436,6.0432434,6.439020596853047e-06,0.005411749157016645
3951,K cells (GIP+),ARFGEF3,4.462778,8.123918,8.090378617714299e-06,0.006671356737897843
3952,K cells (GIP+),PKIB,4.439826,8.465798,9.003171852499357e-06,0.007286567085956147
3953,K cells (GIP+),GCLM,4.4211216,8.206443,9.818999264942979e-06,0.007802355343183054
3954,K cells (GIP+),CELF4,4.410975,7.8281016,1.0290616694232743e-05,0.008020964195680762
3955,K cells (GIP+),NT5C3A,4.405169,6.1206317,1.0570153394601785e-05,0.008020964195680762
3956,K cells (GIP+),CALM1,4.403645,4.6306405,1.0644698960037621e-05,0.008020964195680762
3957,K cells (GIP+),BEX2,4.386162,6.3729496,1.15368314403905e-05,0.008545859004590279
3958,K cells (GIP+),COX17,4.332962,6.028712,1.4711662874585187e-05,0.01071597523784785
3959,K cells (GIP+),ICA1,4.26675,6.95392,1.9834115066423458e-05,0.014210330571524111
3960,K cells (GIP+),CISD1,4.2562356,5.6571116,2.0789781377796607e-05,0.014654783957019723
3961,K cells (GIP+),ATP5F1B,4.2399135,4.4854026,2.236061558527372e-05,0.015316787042965387
3962,K cells (GIP+),BAMBI,4.2364655,6.9074802,2.2706589398533952e-05,0.015316787042965387
3963,K cells (GIP+),SH3BGRL3,4.235737,4.9002113,2.278032120155478e-05,0.015316787042965387
3964,K cells (GIP+),EMC10,4.2249856,5.200023,2.3895604101953303e-05,0.015823234570784352
3965,K cells (GIP+),CSTB,4.2198744,5.1021013,2.4443869262754543e-05,0.01594469943670783
3966,K cells (GIP+),KCNK16,4.1535487,12.065989,3.273583360188009e-05,0.020760953898745167
3967,K cells (GIP+),HERPUD1,4.1532583,5.6328,3.277745329977614e-05,0.020760953898745167
3968,K cells (GIP+),COX7A2,4.1323833,4.0155387,3.590212873712017e-05,0.022415237633244284
3969,K cells (GIP+),SARAF,4.109916,4.5436482,3.958025295350177e-05,0.02436359683211044
3970,K cells (GIP+),SCAND1,4.1042104,4.8236713,4.0569792980690664e-05,0.024625864339279234
3971,K cells (GIP+),CAMK2N1,4.0962815,5.6190434,4.1983945016907157e-05,0.02513515524683439
3972,K cells (GIP+),HSPA8,4.0928645,3.917779,4.260764109891956e-05,0.025163842521448383
3973,K cells (GIP+),KRT8,4.0730886,6.776136,4.639374806851552e-05,0.027034564874485363
3974,K cells (GIP+),CACNA1A,4.0438347,8.508918,5.258395130301223e-05,0.03021630164223544
3975,K cells (GIP+),H2BC21,4.040943,6.359415,5.323666544142707e-05,0.03021630164223544
3976,K cells (GIP+),INSM1,4.0308604,8.249073,5.55730890630306e-05,0.031138029287316533
3977,K cells (GIP+),MFGE8,4.024858,5.694753,5.700975034495475e-05,0.03153865986172028
3978,K cells (GIP+),KRT19,4.0099998,6.428985,6.0718872485969476e-05,0.033170720039085125
3979,K cells (GIP+),PAM,4.0043645,6.029456,6.218448233322231e-05,0.03355198291223639
3980,K cells (GIP+),H1-2,3.975327,6.178738,7.028263056790693e-05,0.03745892788219274
3981,K cells (GIP+),ISYNA1,3.9699535,5.4573283,7.188662235107249e-05,0.03785220413531653
3982,K cells (GIP+),TSPAN2,3.961924,7.334539,7.434817258330422e-05,0.0385166732904827
3983,K cells (GIP+),PLP2,3.960123,5.8813457,7.491115755287914e-05,0.0385166732904827
3984,K cells (GIP+),PPDPF,3.9546947,2.6153102,7.663244873453648e-05,0.038943541156909095
3985,K cells (GIP+),COPE,3.93807,4.294744,8.213963725303816e-05,0.04099401613693847
3986,K cells (GIP+),CD24,3.9368932,5.835852,8.254332372438645e-05,0.04099401613693847
3987,K cells (GIP+),P4HTM,3.929152,5.7085514,8.524597988583125e-05,0.04168106891563687
3988,K cells (GIP+),PLPP5,3.9274979,5.861811,8.58341616878848e-05,0.04168106891563687
3989,K cells (GIP+),GABARAPL2,3.9081597,4.4044003,9.300184482454767e-05,0.04466541347485748
3990,K cells (GIP+),RHBDD2,3.9019575,5.8542924,9.541790127974433e-05,0.04532765171228202
3991,K cells (GIP+),GUCY2C,3.884797,6.6974435,0.0001024154017864593,0.04812863139435932
3992,K cells (GIP+),SMIM15,3.8794882,5.1047072,0.00010467643567951609,0.04866786111635714
3993,K cells (GIP+),BTG2,3.8733268,5.4869733,0.00010735969379186104,0.04938997955241574
3994,K cells (GIP+),APLP1,3.8652387,7.06424,0.00011098059316189789,0.05052391503695401
3995,K cells (GIP+),NDUFB9,3.8564115,4.5729885,0.0001150637129335083,0.051842726907691206
3996,K cells (GIP+),TAGLN2,3.8436198,4.5128675,0.00012123277098619715,0.054064867583477144
3997,K cells (GIP+),NBR1,3.8248258,5.4834013,0.0001308646437675989,0.05777079183049639
3998,K cells (GIP+),MAP1LC3B,3.811583,5.093324,0.00013807962041353285,0.060346317305530396
3999,K cells (GIP+),DDC,3.7967632,6.2028284,0.0001465977806391931,0.0634347465847059
4000,L cells (PYY+),GCG,6.479986,20.376745,9.173109029243006e-11,2.0433203329468575e-06
4001,L cells (PYY+),PYY,6.477092,19.422926,9.350724569590232e-11,2.0433203329468575e-06
4002,L cells (PYY+),PCSK1N,6.005123,10.30266,1.911866279234641e-09,2.785206795589025e-05
4003,L cells (PYY+),COX6C,5.777545,4.50927,7.57983909630057e-09,8.281732196618001e-05
4004,L cells (PYY+),S100A6,5.583592,6.7464824,2.3560112132253315e-08,0.00017825708885122165
4005,L cells (PYY+),SSR4,5.5760455,5.260232,2.4604745622898466e-08,0.00017825708885122165
4006,L cells (PYY+),UCN3,5.5475955,14.620621,2.8962497804834902e-08,0.00017825708885122165
4007,L cells (PYY+),CRYBA2,5.526706,13.569496,3.262988995995271e-08,0.00017825708885122165
4008,L cells (PYY+),ISL1,5.477246,11.32143,4.3199693798061044e-08,0.00019263196513429615
4009,L cells (PYY+),PHGR1,5.473688,9.036479,4.4076506757801606e-08,0.00019263196513429615
4010,L cells (PYY+),ATP5F1E,5.2387595,3.7770877,1.616594773462655e-07,0.0006422877998128353
4011,L cells (PYY+),CPE,5.186226,8.390521,2.1459868110353012e-07,0.0007815683965790567
4012,L cells (PYY+),PAX6,5.0780687,13.598754,3.812903627687886e-07,0.0012818395395728566
4013,L cells (PYY+),ATP5MF,5.0511436,5.1091104,4.391726296722012e-07,0.0013709714719424202
4014,L cells (PYY+),COX17,4.990518,6.7308555,6.02175559100713e-07,0.0016672133294071227
4015,L cells (PYY+),SEC11C,4.9800262,7.2221847,6.357567729076524e-07,0.0016672133294071227
4016,L cells (PYY+),SCG3,4.97618,9.890151,6.485133305857836e-07,0.0016672133294071227
4017,L cells (PYY+),UQCRQ,4.924604,4.8973255,8.453130413061909e-07,0.0020524200642914317
4018,L cells (PYY+),TTR,4.7528286,8.481084,2.0059061641153346e-06,0.00461400647349982
4019,L cells (PYY+),PEMT,4.7150106,7.404295,2.4169827700963643e-06,0.005281590749214575
4020,L cells (PYY+),ALDH1A1,4.676018,6.871324,2.9249860979749898e-06,0.0060873139250428076
4021,L cells (PYY+),COX7A2,4.564221,3.7174644,5.013524101606912e-06,0.009877247802478097
4022,L cells (PYY+),BEX1,4.5565276,7.408135,5.200621755231954e-06,0.009877247802478097
4023,L cells (PYY+),NDUFB2,4.5414085,4.718004,5.587962457368671e-06,0.009877247802478097
4024,L cells (PYY+),HEPACAM2,4.5390778,9.722696,5.650082259334441e-06,0.009877247802478097
4025,L cells (PYY+),ROMO1,4.4746037,5.439894,7.655319933347081e-06,0.012576646774375318
4026,L cells (PYY+),UQCR11,4.471432,4.7434387,7.769757068189034e-06,0.012576646774375318
4027,L cells (PYY+),MPC2,4.4436913,5.4144025,8.842855114719877e-06,0.01380243356906134
4028,L cells (PYY+),CST3,4.3152714,5.3982306,1.5940682887829895e-05,0.024023158790679924
4029,L cells (PYY+),GPR160,4.3057914,6.1780663,1.6638981941409137e-05,0.02423966889224483
4030,L cells (PYY+),ENO1,4.273555,4.6131,1.923808565749741e-05,0.02712197727662151
4031,L cells (PYY+),HSP90AA1,4.245785,3.8589451,2.178291195985976e-05,0.029750012009178466
4032,L cells (PYY+),COX5A,4.2224836,4.8124065,2.4162485770160903e-05,0.031704045037954535
4033,L cells (PYY+),CXXC4,4.217151,6.7738094,2.474082625823482e-05,0.031704045037954535
4034,L cells (PYY+),UBL5,4.1955285,3.8889205,2.7223600872320274e-05,0.03304945145899681
4035,L cells (PYY+),VIL1,4.149717,5.9769835,3.328865206829881e-05,0.039202013859095976
4036,L cells (PYY+),BBLN,4.144298,5.1660733,3.408558774129707e-05,0.039202013859095976
4037,L cells (PYY+),SCG2,4.097115,10.577591,4.18331064686457e-05,0.04687882269501774
4038,L cells (PYY+),DPM3,4.058166,5.50946,4.94596480257616e-05,0.05311679654493603
4039,L cells (PYY+),CACNA1A,4.056421,8.719028,4.983041960329437e-05,0.05311679654493603
4040,L cells (PYY+),QPCT,4.032764,8.028555,5.512459906822525e-05,0.05736108280185039
4041,L cells (PYY+),ZNHIT1,4.02331,5.2137303,5.738581504912296e-05,0.05787211872013946
4042,L cells (PYY+),GCH1,4.0197334,7.9477897,5.826407705670273e-05,0.05787211872013946
4043,L cells (PYY+),PKM,4.005547,4.1268444,6.18741161872658e-05,0.059944620141241446
4044,L cells (PYY+),POLR2L,4.000931,4.2517624,6.309382497018823e-05,0.059944620141241446
4045,L cells (PYY+),RASSF6,3.9946318,7.402193,6.479488345771125e-05,0.06025096992842154
4046,L cells (PYY+),PAM,3.9793632,5.9416413,6.910009517042513e-05,0.06291563665267208
4047,L cells (PYY+),RAB11A,3.9697957,4.888722,7.193426564204508e-05,0.06415949276775385
4048,L cells (PYY+),SELENOK,3.9449754,4.8294406,7.98081975906871e-05,0.06975874935006778
4049,L cells (PYY+),GAPDH,3.9286687,2.3229113,8.541740375830862e-05,0.0724885924808868
4050,L cells (PYY+),MS4A8,3.9263391,7.314352,8.62485541141798e-05,0.0724885924808868
4051,L cells (PYY+),KRT8,3.9107716,6.353493,9.200175096779879e-05,0.07586499102446562
4052,L cells (PYY+),COX7B,3.869867,4.6840734,0.0001088947424257158,0.08813214486987933
4053,L cells (PYY+),ETV1,3.823912,6.914399,0.00013135081561996392,0.10275148190971906
4054,L cells (PYY+),UQCR10,3.823332,3.726788,0.00013166032827531272,0.10275148190971906
4055,L cells (PYY+),SPINK1,3.8057218,6.4245243,0.0001413912296480123,0.10716781313668976
4056,L cells (PYY+),KRT18,3.8022118,6.1846867,0.00014341007379122802,0.10716781313668976
4057,L cells (PYY+),IMMP1L,3.8000352,5.464205,0.00014467556688323028,0.10716781313668976
4058,L cells (PYY+),PRDX2,3.790469,5.01271,0.00015036318286401355,0.10952454239814746
4059,L cells (PYY+),COX7C,3.7800426,3.0451267,0.00015680146646513099,0.11234182443265713
4060,L cells (PYY+),TM4SF5,3.7533734,6.504093,0.00017447070579047858,0.12250622492398183
4061,L cells (PYY+),MT1F,3.7503405,6.0074315,0.00017659464054115999,0.12250622492398183
4062,L cells (PYY+),TAGLN2,3.7403424,4.7171793,0.0001837697201039379,0.1254917476159766
4063,L cells (PYY+),ARX,3.6943684,11.865166,0.00022043411535898323,0.1460204296047717
4064,L cells (PYY+),KCNK16,3.6904528,11.391383,0.00022385522568917502,0.1460204296047717
4065,L cells (PYY+),KCTD12,3.6828108,5.479634,0.00023067639129872275,0.14825707360763793
4066,L cells (PYY+),BNIP3,3.6668007,5.00765,0.00024560398292061794,0.1555634270951114
4067,L cells (PYY+),SARS1,3.6574628,4.859927,0.00025472408954078663,0.1590351658470077
4068,L cells (PYY+),RAB26,3.6393015,8.722603,0.0002733786240559982,0.16398260280035415
4069,L cells (PYY+),NT5C3A,3.6388063,5.0590916,0.00027390467701871344,0.16398260280035415
4070,L cells (PYY+),COX6B1,3.6320267,3.7416468,0.00028120414994766964,0.16607765093666152
4071,L cells (PYY+),KRT19,3.6178858,5.913598,0.00029701934468019664,0.17307911253204417
4072,L cells (PYY+),FTH1,3.6078064,3.030479,0.00030879664777436287,0.17757432492540465
4073,L cells (PYY+),CLDN4,3.6038754,5.468237,0.00031350732112718136,0.17794186964340694
4074,L cells (PYY+),HIBADH,3.5949264,5.045681,0.00032448344979604663,0.18181057294726183
4075,L cells (PYY+),INSM1,3.5756118,7.8227453,0.00034940964977255083,0.1932987257425261
4076,L cells (PYY+),NAA38,3.5717766,4.3158665,0.00035456786325468656,0.19370042369603527
4077,L cells (PYY+),NDUFA1,3.5597754,3.9982247,0.00037117217873987573,0.20026801110675962
4078,L cells (PYY+),TSTD1,3.522662,5.3873143,0.0004272360221880462,0.22468989297838532
4079,L cells (PYY+),NDUFS7,3.521332,3.9336503,0.0004293846345020768,0.22468989297838532
4080,L cells (PYY+),ERO1B,3.5198083,7.4722157,0.0004318586630556555,0.22468989297838532
4081,L cells (PYY+),TSPAN2,3.4962604,6.838225,0.0004718279694639505,0.24069160391394767
4082,L cells (PYY+),CLDN3,3.4946687,5.4833245,0.00047465065290402904,0.24069160391394767
4083,L cells (PYY+),ISYNA1,3.4921572,4.9767394,0.0004791362241559914,0.24069160391394767
4084,L cells (PYY+),OAZ1,3.4787903,4.5367126,0.0005036827444276956,0.25014716661895464
4085,L cells (PYY+),PERP,3.4677494,5.1246395,0.0005248366149556134,0.25584459605654036
4086,L cells (PYY+),RPL29P26,3.4667137,6.9728875,0.000526862841961574,0.25584459605654036
4087,L cells (PYY+),RPS26,3.447227,3.227263,0.0005663723188468005,0.2720080859657205
4088,L cells (PYY+),ATP5MG,3.397096,3.4018793,0.0006810510283816596,0.32352884939556575
4089,L cells (PYY+),GABARAPL2,3.393086,3.3879979,0.0006910996341335906,0.32477224096961765
4090,L cells (PYY+),PPDPF,3.3866973,2.9224918,0.0007073941402998705,0.32672714861425894
4091,L cells (PYY+),RPL29P11,3.3856065,6.8343053,0.0007102114021223366,0.32672714861425894
4092,L cells (PYY+),PRDX3,3.369038,4.4191275,0.0007543102022040287,0.34339971955338405
4093,L cells (PYY+),HINT1,3.364893,4.41014,0.0007657337035765081,0.34500645135162594
4094,L cells (PYY+),DMKN,3.3430839,5.0148087,0.0008285286222969067,0.36948994804963275
4095,L cells (PYY+),CYSTM1,3.315124,5.626668,0.000916024564051005,0.40334233136770065
4096,L cells (PYY+),ATP5F1B,3.312456,3.5708392,0.0009248069066675297,0.40334233136770065
4097,L cells (PYY+),ELOB,3.3102505,3.095827,0.0009321246446123413,0.40334233136770065
4098,L cells (PYY+),H1-2,3.3044767,5.197837,0.0009515389729893895,0.40532356254488816
4099,L cells (PYY+),H2BC21,3.3008134,5.081803,0.0009640493754760132,0.40532356254488816
4100,LEC,CCL21,43.95179,12.861841,0.0,0.0
4101,LEC,TFPI,43.94881,7.6563544,0.0,0.0
4102,LEC,GNG11,43.648594,7.9517117,0.0,0.0
4103,LEC,LYVE1,41.682964,10.470266,0.0,0.0
4104,LEC,CLDN5,40.769505,9.669056,0.0,0.0
4105,LEC,CAVIN2,39.590664,8.450934,0.0,0.0
4106,LEC,MMRN1,38.868988,11.8104925,0.0,0.0
4107,LEC,EGFL7,35.618355,6.505398,7.284001483688852e-278,3.97925001053922e-274
4108,LEC,TFF3,35.23677,7.105785,5.470725040795663e-272,2.656584079810374e-268
4109,LEC,S100A16,34.895996,5.3196874,8.550312985832339e-267,3.736828787328165e-263
4110,LEC,PROX1,34.51779,9.489842,4.3390716029736955e-261,1.723952593966931e-257
4111,LEC,RAMP2,33.351147,5.7162766,7.0108872657092e-244,2.5533651421712903e-240
4112,LEC,ANXA2,33.22473,4.3617806,4.731291361058677e-242,1.5905873664900647e-238
4113,LEC,PECAM1,32.404205,7.430834,2.3948659185606546e-230,7.476087150341061e-227
4114,LEC,TIMP3,32.26958,5.5848284,1.869284274567821e-228,5.446346662380803e-225
4115,LEC,GJA1,32.14668,6.611178,9.828242146568123e-227,2.684584342335083e-223
4116,LEC,PPFIBP1,31.598827,6.1312504,3.8315384696621804e-219,9.302975404339774e-216
4117,LEC,ARL4A,31.0189,5.6924524,2.9979972796630593e-211,6.896024900547071e-208
4118,LEC,HSPB1,30.505354,3.703791,2.2128633907489073e-204,4.835549081464513e-201
4119,LEC,ELK3,28.602213,5.8769455,6.306216736502775e-180,1.1982908532700751e-176
4120,LEC,AKAP12,28.442219,4.7354584,6.082210765850583e-178,1.1075705804613911e-174
4121,LEC,GIMAP4,28.412567,6.0164437,1.4143953020373683e-177,2.4725892912096458e-174
4122,LEC,RAB11A,27.884665,3.6540635,4.094392015563387e-171,6.627455875858603e-168
4123,LEC,S100A10,27.78645,3.8265207,6.324477440974641e-170,9.871605788584133e-167
4124,LEC,CRIP2,27.52921,5.1591897,7.851272658728463e-167,1.183213863024375e-163
4125,LEC,RELN,27.268179,10.450617,1.0117931878452618e-163,1.4739803160529774e-160
4126,LEC,GYPC,27.17705,4.046396,1.213221225511581e-162,1.7104071109599397e-159
4127,LEC,TIE1,27.13318,7.127807,3.999418853765272e-162,5.46220629952992e-159
4128,LEC,IGFBP7,26.812782,4.6732454,2.2926804683895e-158,3.0363426421362035e-155
4129,LEC,VAMP5,26.718966,4.7777925,2.8340807597658157e-157,3.642960750729565e-154
4130,LEC,IGFBP4,26.693968,4.375819,5.530405225396917e-157,6.905737999164196e-154
4131,LEC,ATP5F1E,26.54344,1.3000795,3.057564405949991e-155,3.611562021557795e-152
4132,LEC,TMSB10,26.415928,-0.045654334,8.99161564163742e-154,1.0076142820567225e-150
4133,LEC,CAV1,25.476765,4.8557973,3.567256764027677e-143,3.7119854670253714e-140
4134,LEC,LIMS1,25.39298,3.7531734,3.0148468764699125e-142,3.0642062299823502e-139
4135,LEC,RBP1,25.168612,2.4398642,8.841331836312145e-140,8.586701479426356e-137
4136,LEC,NRP2,25.129381,5.5264277,2.3750718018399564e-139,2.2565247397307273e-136
4137,LEC,NEAT1,24.996445,3.7424047,6.682451564761396e-138,6.213826876304938e-135
4138,LEC,FLT4,24.959745,8.533843,1.6737636814866442e-137,1.5239618319935896e-134
4139,LEC,SPTBN1,24.902084,3.8910692,7.063266961364761e-137,6.299857536316031e-134
4140,LEC,CAVIN1,24.865456,4.36958,1.759911269027016e-136,1.5383032420311343e-133
4141,LEC,CTHRC1,24.591118,4.8374043,1.5721491289209164e-133,1.2836943433212885e-130
4142,LEC,ARHGAP29,24.39264,5.31661,2.0471813228043504e-131,1.6267275005789333e-128
4143,LEC,NR2F2,24.068851,4.104653,5.299773433031762e-128,4.0635315459161425e-125
4144,LEC,PRXL2A,24.003912,3.5279264,2.5311564057582176e-127,1.9072699923665025e-124
4145,LEC,GIMAP7,23.963829,5.2564926,6.630413808785817e-127,4.911450933884328e-124
4146,LEC,NR2F1,23.914305,4.781828,2.174374332726805e-126,1.5838142639582047e-123
4147,LEC,GUK1,23.266758,2.2304187,9.626537421203108e-120,6.678066531051756e-117
4148,LEC,KDR,22.953121,6.4387627,1.3713974773031754e-116,8.81405225706735e-114
4149,LEC,CNN3,22.947939,3.1494288,1.5449628799317806e-116,9.785660536889643e-114
4150,LEC,MYL12A,22.906076,2.0773704,4.0414015061624455e-116,2.4876818510608945e-113
4151,LEC,APP,22.47121,3.1570532,7.939746486853074e-112,4.8194261175198155e-109
4152,LEC,CD36,22.464106,5.192871,9.316697890036008e-112,5.577766638166215e-109
4153,LEC,CSTB,22.460672,2.479874,1.0065211631462928e-111,5.944459582992646e-109
4154,LEC,PCAT19,22.127043,6.5911574,1.735932114463378e-108,9.982523306645718e-106
4155,LEC,CDH5,22.092949,5.884818,3.694791648477977e-108,2.097106158507552e-105
4156,LEC,EFNA1,21.694178,4.068911,2.3285323364223893e-104,1.2720772153875513e-101
4157,LEC,NTS,21.687904,8.545189,2.668683623938498e-104,1.4399030753161498e-101
4158,LEC,PDPN,21.510088,5.000535,1.2526706919041393e-102,6.595990351684157e-100
4159,LEC,VIM,21.485582,3.2099564,2.1238813905935497e-102,1.105025146363101e-99
4160,LEC,KANK3,21.29081,6.197187,1.3812234616258725e-100,6.859657973511039e-98
4161,LEC,POLR2L,21.265774,2.2178571,2.35571078787253e-100,1.1567863401481015e-97
4162,LEC,MGST2,20.684275,3.2155278,4.799365196507354e-95,2.2553920058941652e-92
4163,LEC,MAP4K2,20.511324,4.752297,1.7058910475119581e-93,7.76606899379819e-91
4164,LEC,STAB2,20.505312,11.465812,1.930311973394325e-93,8.697149946930474e-91
4165,LEC,CRACR2B,20.493702,5.069451,2.4503596432908493e-93,1.081722402529124e-90
4166,LEC,PLAAT3,20.435974,4.5679126,8.007983181176196e-93,3.499808969501244e-90
4167,LEC,CD9,20.252129,3.4092965,3.402140277835997e-91,1.4435644534227614e-88
4168,LEC,DIPK2B,20.121956,6.8321695,4.7399589600649145e-90,1.9918765999103557e-87
4169,LEC,JUP,20.069193,3.4786596,1.3721727678874719e-89,5.7113751093099115e-87
4170,LEC,TGFBR2,19.868773,3.8159082,7.583320964869146e-88,3.126617541968312e-85
4171,LEC,SH3BGRL3,19.795301,2.0445557,3.2679526117557222e-87,1.3347906630296457e-84
4172,LEC,MYL6,19.794416,0.39673087,3.3258421808858843e-87,1.345857469198488e-84
4173,LEC,LDB2,19.683216,3.8267424,3.0032085392948797e-86,1.1932020545576675e-83
4174,LEC,TMEM123,19.590157,2.7901173,1.876099009034436e-85,7.320806347396518e-83
4175,LEC,TSPAN4,19.515963,3.369665,8.034077459435203e-85,3.107268329974833e-82
4176,LEC,RHOC,19.328442,2.2901883,3.0962811141490907e-83,1.1665506018342402e-80
4177,LEC,NRN1,19.158485,6.4729123,8.223172445790193e-82,3.020046458578274e-79
4178,LEC,LAMA4,19.153965,3.5055358,8.969078361892546e-82,3.266538339401265e-79
4179,LEC,NFIB,19.074495,3.0584016,4.113818433320514e-81,1.485870419916031e-78
4180,LEC,SMAGP,18.87809,3.7601259,1.7272196301076137e-79,6.038912537137852e-77
4181,LEC,HYAL2,18.848728,3.1529493,3.009898944378765e-79,1.0440049481359486e-76
4182,LEC,REXO2,18.805767,3.1193228,6.773555473560554e-79,2.3309564442243342e-76
4183,LEC,TPM4,18.801731,2.27471,7.309108388717042e-79,2.495603695472575e-76
